Co_Ref,crm_contractor_sentiment_score,crm_agent_chase_count,Time_to_Renewal,crm_delays_in_accreditation,crm_contractor_engagement,crm_customer_payment_intention,crm_competitors_mentioned,crm_membership_overdue,crm_customer_complained,crm_dissatisfaction_with_support
XI8031,50.0,1.0,0,0,1,1,0,1,0,0
XI8126,50.0,1.0,0,0,1,1,0,0,0,0
XI8650,21.666666666666668,0.16666666666666666,0,1,0,1,0,1,0,0
XI8801,21.666666666666668,1.5,1,2,1,1,0,1,0,0
XI8925,35.0,1.5,2,0,1,1,0,1,1,1
XI8960,30.0,0.6666666666666666,0,0,1,1,0,1,0,0
XI9883,65.0,0.5,1,0,1,1,0,1,0,0
XJ0014,25.0,1.5,0,0,1,1,0,0,0,0
XJ0097,33.333333333333336,2.0,0,0,1,1,0,1,0,0
XJ0589,10.0,1.8,0,1,0,1,0,1,0,0
XJ0715,50.0,1.5,0,0,1,1,0,1,0,0
XJ1114,16.666666666666668,1.0,0,0,1,1,0,1,0,0
XJ1155,35.0,0.5,0,1,0,1,0,1,0,0
XJ1416,40.0,2.0,0,0,1,1,0,1,0,0
XJ1847,25.0,1.0,0,0,1,1,0,1,0,0
XJ2084,0.0,1.0,0,1,0,1,0,0,0,0
XJ2176,43.333333333333336,1.0,0,0,1,1,0,0,0,0
XJ2209,50.0,0.5,0,0,1,1,0,0,0,0
XJ2659,37.5,1.0,0,0,1,1,0,1,0,0
XJ2798,25.0,0.75,0,0,1,1,0,1,0,0
XJ2965,16.666666666666668,2.0,0,0,1,1,0,1,0,0
XJ3035,45.0,3.0,0,0,1,1,0,0,0,0
XJ3266,45.0,1.0,0,0,1,1,0,0,0,0
XJ3393,33.333333333333336,1.3333333333333333,1,2,1,1,0,1,0,0
XJ3403,0.0,1.0,0,1,0,1,0,0,0,0
XJ3440,33.333333333333336,0.6666666666666666,0,0,1,2,0,0,0,0
XJ3555,25.0,1.5,0,2,1,1,0,1,0,0
XJ3560,50.0,1.25,0,0,1,1,0,0,0,0
XJ4048,25.0,0.5,0,1,0,1,0,1,0,0
XJ4679,17.5,1.25,0,0,1,1,0,1,0,0
XJ4756,37.5,0.75,0,0,1,1,0,1,0,0
XJ4902,60.0,0.6666666666666666,1,2,1,1,0,1,0,0
XJ5187,33.333333333333336,1.0,0,0,1,1,0,1,0,0
XJ5410,25.0,1.5,0,0,1,1,0,0,0,0
XJ5490,26.666666666666668,0.3333333333333333,0,0,1,1,0,0,0,0
XJ5610,25.0,1.0,0,0,1,1,0,1,0,0
XJ5697,16.666666666666668,0.6666666666666666,1,1,0,1,0,2,0,0
XJ6097,0.0,1.0,0,1,0,1,0,1,0,0
XJ6151,50.0,1.0,1,0,1,1,0,1,0,0
XJ6252,35.0,0.0,1,0,1,0,0,0,0,0
XJ6375,33.333333333333336,1.0,1,0,1,1,0,1,0,0
XJ6575,35.0,1.25,1,0,0,1,0,2,0,0
XJ6671,66.66666666666667,2.0,0,2,1,1,0,1,0,1
XJ6685,25.0,2.0,0,2,1,1,0,1,0,0
XJ7997,50.0,2.5,2,0,1,2,0,2,0,0
XJ8000,25.0,1.5,0,2,1,1,0,1,0,0
XJ8356,55.0,1.25,0,0,1,1,0,1,0,0
XJ8504,50.0,2.0,3,2,1,2,0,0,0,0
XJ8567,15.0,1.0,0,1,1,1,0,1,0,0
XJ8581,50.0,3.0,1,0,1,1,0,1,0,0
XJ9581,16.666666666666668,2.0,0,2,1,1,0,0,0,0
XJ9638,0.0,2.25,0,1,0,1,0,1,0,0
XK0173,0.0,2.25,0,1,0,1,0,1,0,0
XK0423,32.5,2.25,0,0,1,0,0,1,0,0
XK0608,0.0,3.0,0,0,1,1,0,1,0,0
XK0877,50.0,2.0,1,0,1,1,0,0,0,0
XK1316,13.333333333333334,0.3333333333333333,0,1,0,1,0,0,0,0
XK1410,40.0,1.0,2,0,1,1,0,1,1,1
XK2299,50.0,1.0,0,0,1,0,0,0,0,0
XK2528,37.5,2.25,0,2,1,1,0,1,0,0
XK3547,16.666666666666668,3.0,0,2,1,1,0,1,0,0
XK3646,40.0,2.0,0,0,1,1,0,0,0,0
XK3938,50.0,0.6666666666666666,0,0,1,1,0,1,0,0
XK5091,40.0,1.2,1,0,1,1,0,1,0,0
XK5704,0.0,0.75,0,1,0,1,0,1,0,0
XK6337,16.666666666666668,0.3333333333333333,3,1,0,1,0,1,0,0
XK6417,46.666666666666664,1.3333333333333333,0,0,1,1,0,1,0,0
XK6508,33.333333333333336,2.6666666666666665,0,0,1,1,0,0,0,0
XK6990,16.666666666666668,1.0,0,0,1,1,0,1,0,0
XK7091,33.333333333333336,1.6666666666666667,0,0,1,1,0,1,0,0
XK7244,50.0,2.0,3,0,1,2,0,2,0,0
XK7321,16.666666666666668,0.8333333333333334,1,1,0,1,0,1,0,0
XK7660,16.666666666666668,0.6666666666666666,1,0,1,1,0,2,0,1
XK7851,16.666666666666668,1.0,0,2,1,1,0,0,0,0
XK7939,60.0,0.3333333333333333,0,0,1,1,0,1,0,0
XK8552,50.0,1.6666666666666667,0,2,1,1,0,2,0,0
XK8763,25.0,1.5,0,0,1,1,0,2,0,0
XK8994,25.0,2.0,0,2,1,1,0,1,0,0
XK9199,12.5,1.25,0,0,1,1,0,0,0,0
XK9242,50.0,1.5,0,0,1,1,0,1,0,0
XK9310,16.666666666666668,2.0,1,0,1,1,0,1,0,0
XK9472,25.0,0.5,2,0,1,1,0,1,0,0
XK9563,33.333333333333336,1.3333333333333333,0,1,0,1,0,1,0,0
XK9703,35.0,1.0,0,0,1,1,0,2,0,0
XL0124,10.0,0.6,0,1,0,1,0,1,0,0
XL0205,37.5,1.0,0,0,1,1,0,1,0,0
XL0439,33.333333333333336,1.6666666666666667,0,0,1,1,0,1,0,0
XL0507,16.666666666666668,0.6666666666666666,2,1,0,1,0,1,0,0
XL0702,70.0,2.0,0,0,1,2,0,0,0,0
XL0915,33.333333333333336,2.3333333333333335,0,0,1,1,0,1,0,0
XL0961,12.5,0.75,0,0,1,1,0,0,0,0
XL1021,12.5,0.5,0,1,0,1,0,0,0,0
XL1033,37.5,2.75,0,2,1,1,0,1,0,0
XL1145,50.0,0.6666666666666666,0,0,1,2,0,1,0,0
XL1370,50.0,2.0,1,2,1,1,0,0,0,0
XL1506,0.0,1.6666666666666667,1,0,1,1,0,1,0,0
XL1630,40.0,1.0,1,2,1,1,0,0,0,0
XL2693,37.5,1.75,0,2,1,1,0,2,0,0
XL2851,16.666666666666668,2.0,0,2,1,1,0,1,0,0
XL3858,0.0,1.6666666666666667,0,2,1,1,0,1,0,0
XL3941,25.0,2.0,0,0,1,1,0,1,0,0
XL4164,46.666666666666664,1.6666666666666667,0,0,1,2,0,0,0,0
XL4309,37.5,1.0,0,0,1,1,0,1,0,0
XL4727,26.666666666666668,2.0,0,0,1,1,0,0,0,0
XL4922,60.0,1.6666666666666667,0,2,1,1,0,1,0,0
XL4944,13.333333333333334,0.3333333333333333,0,2,1,1,0,0,0,0
XL5670,50.0,4.0,3,2,1,1,0,2,0,0
XL5702,50.0,1.0,0,0,1,1,0,1,0,0
XL5989,40.0,2.0,0,2,1,1,0,1,0,0
XL6100,20.0,0.8,1,1,0,1,0,0,0,0
XL6166,50.0,3.0,3,2,1,1,0,1,0,1
XL6290,50.0,2.25,0,2,1,1,0,1,0,0
XL6335,50.0,1.3333333333333333,0,2,1,1,0,1,0,0
XL6387,0.0,1.5,0,0,1,1,0,0,0,0
XL7106,46.666666666666664,1.0,0,0,1,1,0,1,0,0
XL7215,25.0,1.0,0,0,1,1,0,1,0,0
XL8065,25.0,3.0,2,0,1,1,0,2,0,0
XL8133,50.0,1.0,2,0,1,1,0,0,0,0
XL8464,25.0,1.5,0,0,1,1,0,0,0,0
XL8506,25.0,0.75,0,0,1,1,0,1,0,0
XL8600,70.0,1.0,0,0,1,1,0,0,0,0
XL9130,56.666666666666664,1.3333333333333333,0,0,1,1,0,1,0,0
XL9186,37.5,1.5,0,0,1,1,0,0,0,0
XL9396,16.666666666666668,0.6666666666666666,0,0,1,1,0,1,0,0
XL9620,0.0,1.0,1,2,1,1,0,1,0,0
XL9629,50.0,0.6666666666666666,0,0,1,1,0,1,0,0
XM0008,16.666666666666668,1.0,1,2,1,1,0,0,0,0
XM0023,14.285714285714286,0.2857142857142857,0,0,1,1,0,1,0,0
XM0074,50.0,0.0,0,0,1,0,0,1,0,0
XM0102,50.0,2.0,3,0,1,2,0,0,0,0
XM0192,25.0,1.5,0,1,1,1,0,1,0,0
XM0517,50.0,2.0,1,2,1,2,0,0,0,0
XM0683,50.0,1.3333333333333333,0,0,1,1,0,1,0,0
XM0714,63.333333333333336,2.0,1,0,1,2,0,0,0,0
XM1085,57.5,0.75,0,0,1,1,0,1,0,0
XM1088,50.0,4.0,3,2,1,1,0,0,0,0
XM1124,33.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
XM1177,50.0,1.3333333333333333,0,2,1,2,0,1,0,0
XM1449,25.0,2.5,0,0,1,1,0,1,0,0
XM1559,33.333333333333336,1.3333333333333333,0,0,1,1,0,0,0,0
XM1672,60.0,1.5,0,2,1,1,0,1,0,0
XM1932,35.0,1.25,0,0,1,1,0,0,0,0
XM2312,33.333333333333336,2.6666666666666665,1,2,1,1,0,1,0,0
XM2608,75.0,1.0,0,0,1,1,0,1,0,0
XM3127,26.0,0.8,3,2,1,1,0,2,0,0
XM3132,50.0,2.0,0,0,1,1,0,1,0,0
XM3655,25.0,1.25,0,0,1,1,0,1,0,0
XM3686,53.333333333333336,1.3333333333333333,0,2,1,2,0,1,0,0
XM3795,37.5,1.0,0,2,1,1,0,1,0,0
XM4288,12.5,2.5,0,0,1,1,0,0,0,0
XM4434,57.5,0.75,0,0,1,1,0,1,0,0
XM4529,60.0,0.5,0,0,1,2,0,0,0,0
XM4805,28.571428571428573,1.0,0,1,0,1,0,1,0,0
XM4849,45.0,0.75,0,0,1,1,0,1,0,0
XM4850,70.0,0.5,0,0,1,2,0,0,0,0
XM4935,65.0,1.5,2,0,1,1,0,2,0,0
XM5007,52.5,0.5,0,0,1,2,0,0,0,0
XM5016,30.0,2.3333333333333335,0,2,1,2,0,0,0,0
XM5122,0.0,1.0,1,1,0,1,0,1,0,0
XM5508,50.0,2.0,3,0,1,2,0,2,0,0
XM5744,16.666666666666668,1.0,0,0,1,1,0,0,0,0
XM6295,43.333333333333336,4.666666666666667,1,2,1,0,0,0,0,0
XM6408,55.0,1.25,0,0,1,1,0,0,0,0
XM6542,10.0,1.3333333333333333,0,0,1,1,0,0,1,1
XM6711,50.0,1.0,0,2,1,1,0,0,0,0
XM7090,16.666666666666668,0.6666666666666666,0,2,1,1,0,1,0,0
XM7588,45.0,3.0,1,2,1,1,0,1,0,0
XM7706,25.0,1.75,0,0,1,1,0,1,0,0
XM8116,25.0,0.0,2,0,1,1,0,0,0,0
XM8409,32.5,1.0,0,0,1,1,0,1,0,0
XM8480,25.0,0.5,0,0,1,1,0,1,0,0
XM8501,0.0,1.6666666666666667,0,1,0,1,0,0,0,0
XM8553,0.0,2.5,0,1,0,1,0,1,0,0
XM8585,50.0,0.5,1,0,1,1,0,1,0,0
XM8808,45.0,1.5,0,0,1,1,0,1,0,0
XM8816,25.0,1.1666666666666667,0,1,0,1,0,1,0,0
XM9138,30.0,1.0,0,0,1,1,0,1,0,0
XM9309,13.333333333333334,2.0,0,2,1,1,0,1,0,0
XM9759,35.0,1.75,0,0,1,1,0,2,0,0
XM9858,25.0,2.0,0,0,1,0,0,0,0,0
XN0016,33.333333333333336,1.0,0,0,1,1,0,1,0,0
XN0026,35.0,0.75,0,0,1,1,0,0,0,0
XN0055,45.0,0.75,0,0,1,1,0,1,0,0
XN1007,16.666666666666668,0.6666666666666666,0,2,1,1,0,1,0,0
XN1261,40.0,1.0,2,0,1,2,0,0,0,0
XN1407,43.333333333333336,1.0,1,0,1,1,0,1,0,0
XN1489,43.333333333333336,1.6666666666666667,0,2,1,1,0,1,0,0
XN1542,16.666666666666668,0.16666666666666666,0,1,0,1,0,1,0,0
XN1631,70.0,1.0,0,0,1,1,0,1,0,0
XN1736,33.333333333333336,0.3333333333333333,0,0,1,1,0,1,0,0
XN1808,7.142857142857143,0.7142857142857143,0,1,0,1,0,1,0,0
XN2053,16.666666666666668,2.3333333333333335,0,2,1,1,0,2,0,0
XN2226,25.0,1.5,0,0,1,1,0,1,0,0
XN2378,25.0,1.5,1,0,1,1,0,0,0,0
XN2747,26.666666666666668,2.0,0,2,1,1,0,1,0,0
XN3196,55.0,1.5,1,2,1,2,0,1,0,0
XN3218,75.0,2.0,2,0,1,2,0,0,0,0
XN3294,16.666666666666668,1.0,0,2,1,1,0,0,0,0
XN3404,50.0,1.0,1,0,1,2,0,0,0,0
XN3411,60.0,2.6666666666666665,1,2,1,1,0,0,0,0
XN3609,43.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
XN3627,13.333333333333334,1.6666666666666667,0,0,1,1,0,1,0,0
XN3862,33.333333333333336,1.0,0,0,1,1,0,1,0,0
XN4029,26.0,0.2,0,1,0,1,0,1,0,0
XN4249,18.75,1.0,0,1,0,1,0,1,0,0
XN4452,16.666666666666668,2.0,0,0,1,1,0,0,0,0
XN4651,7.5,1.0,0,0,1,1,0,1,0,0
XN5284,63.333333333333336,0.3333333333333333,0,0,1,1,0,1,0,0
XN5675,0.0,0.6666666666666666,0,1,0,1,0,1,0,0
XN6646,36.0,0.8,1,0,1,1,0,0,0,0
XN6974,0.0,1.0,0,1,0,1,0,1,0,1
XN6987,5.0,2.25,0,2,1,1,0,2,0,0
XN7103,30.0,0.0,3,2,1,1,0,2,1,1
XN7421,37.5,1.25,0,2,1,1,0,1,0,0
XN7503,50.0,2.0,2,0,1,2,0,0,0,0
XN7971,6.666666666666667,1.0,0,0,1,0,0,2,0,0
XN8110,20.0,1.25,0,2,1,1,0,1,0,0
XN8266,0.0,2.0,1,1,0,1,0,1,0,0
XN8391,30.0,1.0,0,0,1,1,0,0,0,1
XN8412,16.666666666666668,1.3333333333333333,0,2,1,1,0,0,0,0
XN8464,50.0,1.6666666666666667,0,2,1,1,0,1,0,0
XN8589,50.0,3.5,1,2,1,1,0,1,0,0
XN9231,75.0,1.0,0,0,1,1,0,0,0,0
XN9710,16.666666666666668,1.0,0,0,1,1,0,0,0,0
XN9949,25.0,4.0,0,0,1,1,0,0,0,0
XO0018,12.5,0.75,2,1,0,1,0,0,0,0
XO0169,50.0,1.3333333333333333,0,0,1,2,0,2,0,0
XO0439,25.0,2.0,2,0,1,1,0,2,0,0
XO0687,25.0,1.5,0,0,1,1,0,0,0,0
XO0718,32.5,1.75,0,2,1,1,0,2,0,0
XO1051,7.142857142857143,0.8571428571428571,0,1,1,1,0,1,0,0
XO1427,40.0,1.6666666666666667,0,2,1,1,0,2,1,1
XO1677,7.142857142857143,0.8571428571428571,0,1,0,1,0,1,0,0
XO2059,32.5,2.5,0,2,1,1,0,1,0,0
XO2827,57.5,1.25,0,0,1,1,0,1,0,0
XO3098,25.0,2.0,2,0,1,1,0,1,0,0
XO3134,33.333333333333336,0.0,1,0,1,1,0,0,0,0
XO3220,40.0,0.0,0,0,1,1,0,1,0,0
XO3435,50.0,2.0,2,2,1,2,0,2,0,0
XO4149,60.0,0.3333333333333333,0,0,1,0,0,1,0,0
XO4171,50.0,0.5,0,2,1,1,0,1,0,0
XO4544,0.0,0.5,0,1,0,1,0,0,0,0
XO4656,25.0,2.0,0,2,1,1,0,2,0,0
XO4937,16.666666666666668,1.0,1,1,0,1,0,0,0,0
XO5594,50.0,2.0,0,0,1,1,0,0,0,0
XO6283,25.0,0.3333333333333333,0,1,0,1,0,1,0,0
XO6580,0.0,2.0,0,1,0,1,0,1,0,0
XO6586,43.333333333333336,1.0,0,0,1,2,0,1,0,0
XO7072,50.0,0.6666666666666666,0,0,1,1,0,1,0,0
XO7261,0.0,1.0,0,1,0,1,0,2,0,0
XO7349,50.0,2.0,3,2,1,2,0,1,0,1
XO7390,16.666666666666668,1.0,0,0,1,1,0,0,0,0
XO7542,0.0,1.0,2,0,0,1,0,0,0,0
XO7598,12.5,0.5,0,0,1,1,0,1,0,0
XO7599,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
XO8276,25.0,1.0,1,0,1,1,0,1,0,0
XO8356,50.0,1.0,0,0,1,2,0,1,0,0
XO8470,25.0,0.5,0,0,1,1,0,0,0,0
XO8586,0.0,0.5,0,0,1,1,0,0,0,0
XO8664,16.666666666666668,1.0,0,2,1,1,0,0,0,0
XO8883,25.0,2.5,2,0,1,1,0,1,0,0
XO9633,50.0,1.75,0,2,1,1,0,1,0,0
XO9651,8.333333333333334,0.5,0,1,0,1,0,1,0,0
XP0447,66.66666666666667,2.0,0,0,1,2,0,1,0,0
XP0483,50.0,1.5,0,0,1,0,0,1,0,0
XP0722,25.0,4.5,2,0,1,1,0,2,0,0
XP0828,18.571428571428573,0.42857142857142855,0,1,0,1,0,1,0,0
XP0967,0.0,1.0,0,0,1,1,0,1,0,0
XP1018,60.0,1.3333333333333333,0,0,1,2,0,1,0,0
XP1169,50.0,3.0,2,2,1,1,0,2,0,0
XP1248,33.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
XP1433,33.333333333333336,2.6666666666666665,0,2,1,1,0,2,0,0
XP1718,50.0,0.3333333333333333,1,0,1,2,0,0,0,0
XP1742,25.0,2.0,2,0,1,1,0,1,0,0
XP1789,12.5,1.25,0,0,1,1,0,1,0,0
XP1966,60.0,1.6666666666666667,0,2,1,2,0,0,0,0
XP2043,25.0,1.0,0,0,1,1,0,0,0,0
XP2253,0.0,0.6,0,1,0,1,0,0,0,0
XP2340,63.333333333333336,1.6666666666666667,0,0,1,0,0,0,0,0
XP2744,16.666666666666668,1.3333333333333333,0,0,1,1,0,1,0,0
XP2899,50.0,1.0,0,0,1,2,0,1,0,0
XP3710,26.666666666666668,2.3333333333333335,0,0,1,1,0,1,0,0
XP3926,50.0,1.0,1,2,1,2,0,2,0,0
XP3952,50.0,2.0,3,0,1,1,0,1,0,0
XP4208,25.0,1.5,0,0,1,1,0,1,0,0
XP4414,37.5,1.25,0,0,1,1,0,1,0,0
XP4483,26.666666666666668,1.6666666666666667,0,2,1,1,0,1,0,0
XP4692,50.0,0.6666666666666666,0,0,1,1,0,1,0,0
XP4932,43.333333333333336,0.0,1,0,1,1,0,1,0,0
XP5305,25.0,3.5,0,2,1,1,0,1,0,0
XP5430,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
XP5787,75.0,1.5,1,0,1,1,0,1,0,0
XP6455,16.666666666666668,1.0,0,0,1,1,0,1,0,0
XP6585,20.0,1.0,1,1,0,1,0,1,0,0
XP6611,23.333333333333332,2.0,1,2,1,1,0,1,0,0
XP6677,33.333333333333336,0.3333333333333333,0,0,1,1,0,0,0,0
XP6850,0.0,4.5,1,1,0,1,0,1,0,0
XP7033,50.0,1.5,1,0,1,1,0,0,0,0
XP7178,37.5,0.0,0,0,1,1,0,1,0,0
XP7694,30.0,2.0,0,0,1,1,0,1,0,0
XP7698,16.666666666666668,1.3333333333333333,0,0,1,1,0,0,0,0
XP7853,50.0,0.5,0,0,1,0,0,0,0,0
XP8026,0.0,0.75,0,0,0,1,0,1,0,0
XP8119,65.0,1.5,0,0,1,1,0,0,0,0
XP8293,50.0,0.75,0,0,1,1,0,1,0,0
XP8912,25.0,2.0,2,0,1,1,0,1,0,0
XP8997,26.666666666666668,1.0,1,0,1,2,0,0,0,0
XP9339,0.0,1.3333333333333333,0,1,0,1,0,1,0,0
XP9524,50.0,2.0,0,2,1,1,0,1,0,0
XP9629,35.0,5.0,2,0,1,0,0,2,0,0
XP9757,0.0,1.0,3,0,0,1,0,1,0,0
XP9901,50.0,0.5,0,0,1,2,0,0,0,0
XQ0140,37.5,1.5,0,0,1,1,0,0,0,0
XQ0262,16.666666666666668,1.0,1,0,1,1,0,2,0,0
XQ0293,7.142857142857143,1.4285714285714286,1,1,0,1,0,1,0,0
XQ0726,75.0,1.25,0,0,1,1,0,1,0,0
XQ0857,37.142857142857146,0.8571428571428571,0,0,1,1,0,1,0,0
XQ1445,32.857142857142854,1.4285714285714286,0,1,1,1,0,2,0,0
XQ1754,35.0,1.0,0,0,1,1,0,0,0,0
XQ1813,60.0,1.25,0,0,1,2,0,2,0,0
XQ1941,0.0,1.0,2,0,1,1,0,1,0,0
XQ2395,45.0,1.25,0,0,1,1,0,1,0,0
XQ2557,8.333333333333334,0.8333333333333334,0,1,0,1,0,1,0,0
XQ3207,50.0,0.75,0,0,1,1,0,1,0,0
XQ3455,0.0,2.0,0,1,0,1,0,1,0,0
XQ3522,50.0,1.5,0,0,1,0,0,0,0,0
XQ3603,25.0,1.5,0,0,1,0,0,1,0,0
XQ3634,50.0,2.6666666666666665,1,2,1,2,0,2,0,0
XQ4067,50.0,2.0,0,2,1,2,0,1,0,0
XQ4188,50.0,2.0,1,0,1,1,0,1,0,0
XQ4196,16.666666666666668,3.3333333333333335,0,2,1,1,0,2,0,0
XQ5262,46.666666666666664,1.0,0,2,1,1,0,1,0,0
XQ5648,25.0,0.25,0,0,1,1,0,1,0,0
XQ5674,80.0,1.0,2,0,1,2,0,1,0,0
XQ5943,33.333333333333336,2.0,1,2,1,1,0,0,0,0
XQ6267,26.666666666666668,0.3333333333333333,1,0,1,1,0,1,0,1
XQ6842,70.0,1.0,0,0,1,1,0,2,0,0
XQ6922,45.0,1.5,0,2,1,1,0,1,0,0
XQ7112,0.0,0.6,0,1,0,1,0,1,0,0
XQ7113,35.0,1.0,0,0,1,0,0,1,0,0
XQ7453,50.0,0.6666666666666666,0,0,1,2,0,0,0,0
XQ7558,25.0,0.5,0,0,1,1,0,1,0,0
XQ7874,35.0,0.0,2,0,1,1,0,1,0,0
XQ8398,50.0,2.0,0,2,1,1,0,2,0,0
XQ8446,43.333333333333336,1.3333333333333333,0,0,1,1,0,1,0,0
XQ8651,32.5,1.0,3,1,0,1,0,0,0,0
XQ8869,27.5,1.0,0,2,1,1,0,1,0,0
XQ8891,0.0,0.3333333333333333,0,1,0,1,0,1,0,0
XQ9113,37.5,2.75,0,2,1,1,0,2,0,0
XQ9318,50.0,0.5,0,0,1,1,0,1,0,0
XQ9989,43.333333333333336,1.3333333333333333,0,2,1,1,0,0,0,0
XR0142,25.0,0.0,0,0,1,0,0,0,0,0
XR0203,6.25,0.5,0,1,0,1,0,1,0,0
XR0425,25.0,0.5,0,0,1,1,0,0,0,0
XR0429,60.0,0.6666666666666666,0,0,1,1,0,0,0,0
XR0460,10.0,0.6,0,1,0,1,0,1,0,0
XR0584,16.666666666666668,1.6666666666666667,0,2,1,0,0,2,0,0
XR0829,10.0,0.6,3,1,0,1,0,1,0,0
XR0848,16.666666666666668,1.3333333333333333,0,0,1,1,0,0,0,0
XR0974,16.666666666666668,1.3333333333333333,0,0,1,1,0,1,0,0
XR1184,0.0,0.5,0,0,1,1,0,1,0,0
XR1201,16.666666666666668,2.0,0,0,1,1,0,1,0,0
XR1727,7.142857142857143,0.5714285714285714,0,1,0,1,0,1,0,0
XR2099,25.0,1.5,0,0,1,1,0,0,0,0
XR2440,12.5,2.25,0,1,0,1,0,1,0,0
XR2490,42.5,1.25,0,0,1,2,0,2,0,0
XR3294,37.5,0.5,0,0,1,1,0,0,0,0
XR3315,40.0,1.0,0,0,1,1,0,0,0,0
XR3901,8.333333333333334,0.5,2,0,0,1,0,1,0,0
XR3917,33.333333333333336,1.6666666666666667,0,0,1,2,0,0,0,0
XR4204,30.0,0.6,0,1,0,1,0,1,0,0
XR5303,45.0,0.5,0,0,1,1,0,0,0,0
XR5363,70.0,2.0,0,0,1,1,0,0,0,0
XR5504,53.333333333333336,1.0,0,0,1,2,0,2,0,0
XR5507,25.0,1.0,2,0,1,0,0,2,0,0
XR5590,16.666666666666668,1.3333333333333333,0,0,1,1,0,0,0,0
XR5776,16.666666666666668,2.6666666666666665,0,2,1,1,0,1,0,0
XR6623,40.0,1.0,0,0,1,1,0,0,0,0
XR6976,53.333333333333336,2.0,1,2,1,2,0,0,0,0
XR7379,33.333333333333336,0.3333333333333333,0,0,1,1,0,1,0,0
XR7538,50.0,5.0,3,2,1,2,0,2,0,0
XR7654,25.0,2.0,1,2,1,1,0,2,0,0
XR8454,37.5,0.5,0,0,1,1,0,0,0,0
XR9216,17.5,2.25,0,0,1,1,0,1,0,0
XR9340,16.666666666666668,1.0,0,2,1,1,0,1,0,0
XR9352,25.0,1.0,1,0,1,1,0,0,0,0
XS0250,33.333333333333336,1.0,0,0,1,2,0,0,0,0
XS0342,33.333333333333336,1.6666666666666667,0,0,1,1,0,1,0,0
XS0392,12.5,1.0,0,0,0,1,0,1,0,0
XS0433,50.0,1.0,1,0,1,1,0,1,0,0
XS0455,33.333333333333336,0.6666666666666666,0,0,1,1,0,1,0,0
XS0741,33.333333333333336,1.0,0,2,1,1,0,1,0,0
XS0784,26.0,1.0,0,1,0,1,0,1,0,0
XS0933,25.0,1.0,0,0,1,1,0,0,0,0
XS1171,73.33333333333333,1.3333333333333333,0,0,1,1,0,0,0,0
XS1216,43.333333333333336,1.0,0,0,1,1,0,0,0,0
XS1263,33.333333333333336,2.0,0,0,1,1,0,0,0,0
XS1480,43.333333333333336,1.0,0,0,1,1,0,1,0,0
XS1531,53.333333333333336,1.6666666666666667,0,0,1,2,0,2,0,0
XS1855,30.0,1.0,0,0,1,1,0,1,0,0
XS2050,12.5,0.75,0,0,1,1,0,0,0,0
XS2137,67.5,0.5,0,0,1,2,0,1,0,0
XS2250,60.0,0.0,0,0,1,1,0,1,0,0
XS2362,60.0,1.0,1,2,1,1,0,1,0,0
XS2376,33.333333333333336,0.6666666666666666,0,2,1,1,0,1,0,0
XS2397,12.5,2.5,0,2,1,1,0,1,0,0
XS2889,24.0,1.4,1,1,1,1,0,1,0,0
XS3048,25.0,0.5,2,0,1,1,0,1,0,0
XS3326,20.0,0.5,0,1,0,1,0,1,0,0
XS3446,33.333333333333336,1.0,0,0,1,1,0,0,0,0
XS3634,25.0,0.5,0,0,1,1,0,0,0,0
XS4318,33.333333333333336,0.6666666666666666,1,0,1,1,0,1,0,0
XS4728,16.666666666666668,1.0,0,0,1,1,0,0,0,0
XS4745,17.142857142857142,0.7142857142857143,0,1,0,1,0,0,1,1
XS4810,25.0,2.5,2,0,1,1,0,2,0,0
XS4828,0.0,0.5,0,1,0,1,0,1,0,0
XS5235,33.333333333333336,2.0,0,2,1,1,0,1,0,0
XS5305,0.0,1.0,0,1,0,1,0,0,0,0
XS5334,25.0,0.75,0,0,1,1,0,0,0,0
XS5703,50.0,1.0,0,0,1,2,0,0,0,0
XS5961,65.0,0.5,0,0,1,1,0,0,0,0
XS5983,31.666666666666668,1.8333333333333333,1,0,0,1,0,1,0,0
XS5994,18.0,1.0,3,0,1,1,0,2,0,0
XS6139,33.333333333333336,2.3333333333333335,0,2,1,1,0,1,0,0
XS6175,33.333333333333336,1.0,0,2,1,0,0,1,0,0
XS6443,45.0,1.25,0,0,1,1,0,0,0,0
XS6572,70.0,1.0,2,0,1,2,0,0,0,0
XS6908,25.0,1.5,0,1,0,1,0,0,0,0
XS6941,33.333333333333336,2.0,0,2,1,1,0,2,0,0
XS7104,45.0,1.5,0,0,1,1,0,1,0,0
XS8380,23.333333333333332,3.3333333333333335,1,2,1,1,0,1,0,0
XS8402,50.0,1.0,0,0,1,1,0,0,0,0
XS8596,25.0,1.5,2,0,1,1,0,1,0,0
XS8624,12.5,2.25,0,0,1,1,0,1,0,0
XS8823,45.0,1.5,0,0,1,1,0,0,0,0
XS9002,40.0,1.6666666666666667,0,0,1,1,0,1,0,0
XS9652,50.0,2.0,2,0,1,1,0,1,0,0
XS9812,37.5,1.25,0,0,1,1,0,1,0,0
